id, x, y, freq, label
5121, 4.251716, -38.520729, 6, someday
5122, -3.295441, -54.064159, 6, imperial
5123, 41.707836, -19.145096, 6, journalists
5124, -23.742401, -60.430485, 6, bolder
5125, -5.752192, -42.598270, 6, welcomes
5126, -2.129850, -50.578579, 6, austin
5127, 51.613857, -7.649879, 6, viduals
5128, -9.285538, -62.463974, 6, apologized
5129, 4.733890, -33.485065, 6, triggers
5130, -14.008212, -50.254230, 6, romances
5131, 46.801338, -11.613429, 6, rico
5132, 2.861139, -58.045589, 6, shopping
5133, 37.549152, -40.329346, 6, beings
5134, 31.810307, -31.265846, 4, mcdonald
5135, -6.812728, -41.904484, 6, regain
5136, 49.894211, 8.243134, 4, deficiency
5137, 5.520494, -55.754665, 6, flag
5138, 8.279734, -56.072094, 6, midwestern
5139, 20.037451, -11.914904, 6, backers
5140, -10.807746, -47.136646, 6, leo
5141, -9.529668, -42.699818, 6, debra
5142, 39.697880, -3.559057, 6, kirby
5143, 17.101442, -51.371487, 6, shy
5144, -23.144073, -54.528114, 6, kenney
5145, -6.986625, -46.973286, 6, reserved
5146, 51.064648, -24.487383, 2, veteran
5147, -8.320331, -58.579430, 6, erotic
5148, 41.692932, -26.200119, 6, auschwitz
5149, -11.660274, -55.687016, 6, hopkins
5150, -7.405954, -65.131615, 6, exposing
5151, 52.186695, -11.570408, 6, catlin
5152, 14.354619, -52.620125, 4, x
5153, 34.310482, -19.969774, 4, wa
5154, 5.957865, -55.066833, 6, hughes
5155, 25.171124, -48.332886, 6, designate
5156, -9.169486, -62.716377, 6, epitome
5157, -17.708057, -48.228611, 6, transgender
5158, 37.960773, -19.858414, 4, weddings
5159, 49.020454, -19.420864, 4, offered
5160, 34.640099, -37.554863, 4, happily
5161, -18.024679, -48.392487, 6, iii
5162, 30.567610, -46.607483, 6, towers
5163, 8.619024, -31.796146, 4, tac
5164, -4.312550, -60.391800, 6, squeak
5165, 4.519521, -65.396927, 6, woodland
5166, 2.827114, -60.491241, 6, flock
5167, 17.246902, -34.604786, 6, jodi
5168, 2.060509, -39.393127, 4, spying
5169, 39.536572, -35.501678, 6, repeating
5170, 26.298653, -37.597412, 6, educa
5171, -19.218910, -48.687836, 6, schoenberg
5172, 42.986351, -13.881294, 6, tracy
5173, 21.604698, -22.604944, 4, oca
5174, 19.355919, -33.811028, 6, gerald
5175, 39.154778, -42.562000, 4, luthi
5176, 13.428813, -38.804794, 6, pressing
5177, 13.445816, -37.817829, 6, retreated
5178, 20.476862, -20.717903, 6, lymph
5179, -4.217493, -52.191341, 6, rayside
5180, -2.629936, -50.912655, 4, berkeley
5181, 48.166767, -27.593456, 6, narration
5182, 11.247413, -58.784626, 6, device
5183, 35.769417, -24.983564, 6, twin
5184, -15.454708, -57.086880, 6, crafted
5185, -26.089314, -56.993183, 6, becomes
5186, 34.663082, -33.337551, 6, gaps
5187, 43.172611, -26.064125, 6, recount
5188, 44.214283, -35.511585, 6, shifts
5189, -9.520144, -66.449142, 6, tasks
5190, 45.290810, -15.069669, 6, bigot
5191, 35.462650, -22.939400, 6, printing
5192, 36.760021, 13.964802, 2, melnick
5193, 8.664618, -39.386276, 6, siting
5194, -9.758488, -69.344948, 6, contribution
5195, 39.153233, -44.391171, 6, chased
5196, 41.500538, -17.862713, 6, busters
5197, -10.465698, -57.121105, 6, weapons
5198, 37.515762, -28.896765, 6, unjustly
5199, 35.730045, -34.046108, 6, ued
5200, 4.220862, -32.401577, 6, dodds
5201, -0.706626, -51.610313, 6, erbion
5202, 49.465519, 10.939009, 4, decaro
5203, 25.384087, -46.072525, 4, aunt
5204, -25.938311, -62.925491, 6, suspects
5205, 41.648930, -21.429510, 6, sprang
5206, 16.450987, -42.827549, 6, mathews
5207, -24.269085, -58.454178, 6, update
5208, 16.649288, -45.354130, 6, altman
5209, 3.249268, -62.275700, 6, sinful
5210, -19.234217, -57.712204, 6, hessburg
5211, 24.956776, -53.553150, 6, intimacy
5212, -16.151371, -60.945522, 6, edi
5213, 46.475842, -12.373567, 6, spurling
5214, 43.061386, -29.613609, 6, capable
5215, 5.729617, -35.759735, 6, admits
5216, -26.038610, -63.938526, 6, ufaf
5217, -11.217123, -60.363003, 6, thomistic
5218, -12.437445, -46.412506, 6, reign
5219, -12.100641, -47.432526, 6, tragic
5220, 15.170797, -39.971378, 6, platforms
5221, 4.593702, -36.750366, 6, unleash
5222, -26.004648, -57.244629, 6, protects
5223, -17.782726, -62.980785, 6, overriding
5224, 2.311080, -35.768799, 6, emergent
5225, -1.867893, -60.043732, 2, ribbon
5226, -8.481649, -55.893692, 6, wryly
5227, 25.652485, -53.454372, 6, achievement
5228, 36.481064, -42.981667, 6, lymphoma
5229, -12.430333, -44.248932, 6, italian
5230, 6.975536, -32.156628, 6, partial
5231, 5.551353, -31.366413, 6, janet
5232, -13.187119, -52.226337, 6, cohen
5233, 19.036915, -21.808199, 6, mackeller
5234, 19.613558, -24.949558, 6, winner
5235, 31.008415, 47.450756, 6, rimming
5236, -17.728750, -55.314724, 6, kcts
5237, 50.879440, -4.101127, 6, mustache
5238, 14.326927, -45.187698, 6, folks
5239, -10.382925, -58.422794, 6, transfusions
5240, 10.120516, -40.891518, 6, lungs
5241, 22.049116, -38.601070, 6, techniques
5242, -12.085282, -52.469231, 6, jody
5243, -25.846489, -62.569733, 6, quinn
5244, 59.096226, 5.951228, 6, wiggs
5245, -5.822429, -52.571770, 6, chambliss
5246, -20.650833, -58.570530, 6, foun
5247, 35.737892, -42.272594, 6, household
5248, 11.159120, -32.830841, 6, youths
5249, 52.514847, 3.036293, 4, moyer
5250, -17.136320, -61.726479, 6, anger
5251, 16.317539, -23.929394, 6, candor
5252, -2.817618, -59.756203, 4, burman
5253, -6.420990, -65.221039, 6, contracting
5254, -12.188999, -68.064392, 6, cornish
5255, -16.101229, -53.648628, 6, berger
5256, 15.560747, -45.856911, 6, deliberate
5257, 17.173601, -22.585104, 6, ford
5258, 24.099524, -45.828407, 6, xvi
5259, -24.342041, -59.733486, 0, intra
5260, -22.668446, -54.327454, 6, examines
5261, 32.598904, -41.784622, 6, receptions
5262, 47.714657, -3.439994, 6, castells
5263, 20.134926, -42.946556, 6, fat
5264, -24.386972, -56.947010, 6, engineering
5265, 19.922764, -11.974475, 6, clemency
5266, 38.209671, -30.739794, 6, hotline
5267, 0.592637, -58.955391, 6, unnatural
5268, -21.905582, -57.500938, 6, jaeger
5269, 12.400186, -44.299503, 6, catalyze
5270, 7.326639, -48.519447, 6, caldwell
5271, 21.846241, -45.817917, 6, weight
5272, 42.547241, 27.767710, 6, allan
5273, 44.240135, -12.934598, 6, tippet
5274, 2.180955, -48.482456, 6, harper
5275, 43.166615, 30.749754, 6, connect
5276, 17.897715, -19.518517, 6, facility
5277, 15.938321, -46.111992, 2, renaissance
5278, 50.141788, -1.648214, 4, hudson
5279, 19.384617, -34.590130, 6, dale
5280, -19.383619, -62.071377, 6, evenings
5281, -9.764463, -61.400181, 6, considers
5282, -16.856665, -59.694126, 6, davlopsolus
5283, -11.224764, -63.679726, 6, blakey
5284, -23.749292, -57.506073, 6, contribute
5285, 32.772358, -33.121990, 6, arno
5286, 36.687183, -8.773448, 4, regents
5287, 30.504494, -33.928974, 6, funded
5288, 31.794971, -41.286495, 6, comfort
5289, 20.334724, -50.034542, 6, boling
5290, 48.086094, -9.855850, 6, incremental
5291, 5.666557, -37.830818, 6, hearts
5292, -10.461429, -48.580353, 6, marketing
5293, 37.717545, -43.562069, 6, hepatitis
5294, 16.606316, -43.956604, 6, falwell
5295, 31.009285, -32.358047, 6, sonal
5296, 55.354767, -19.339422, 6, penalties
5297, 46.541985, -15.320062, 6, majorities
5298, 45.196098, -0.823208, 6, norrgard
5299, 50.700020, -16.104317, 6, gregoire
5300, 29.338211, -18.653751, 6, lenore
5301, -11.940609, -67.659081, 6, pending
5302, 41.724239, -32.363636, 6, seventh
5303, -12.235456, -60.730053, 6, resignation
5304, -13.314992, -60.356499, 6, traces
5305, 27.401545, -39.547768, 6, vending
5306, 50.157646, -3.478974, 4, alaskan
5307, 7.746042, -54.463745, 6, bureaucrat
5308, -17.936125, -55.166924, 6, corsaletti
5309, 25.028475, -43.315037, 6, shea
5310, 6.244198, -37.702839, 6, ics
5311, 51.109337, -2.347011, 6, corey
5312, -18.179638, -58.402916, 6, injustices
5313, 24.053514, -42.283878, 6, patty
5314, 2.210605, -48.056236, 6, painfully
5315, 21.974623, -34.489601, 6, biennial
5316, 7.323108, -58.405174, 6, collier
5317, -15.258854, -53.501385, 6, tewkesbury
5318, 46.863884, -14.189310, 6, data
5319, 13.137399, -44.712902, 4, consciously
5320, 10.855693, -61.906582, 18, legislatures
5321, -8.959865, -51.878677, 6, marcus
5322, 20.568129, -32.515190, 6, usa
5323, 47.325741, -32.871899, 6, academy
5324, 40.492599, -27.500565, 6, anemia
5325, -2.529225, -50.621082, 6, oklahoma
5326, -1.821899, -57.161922, 6, quality
5327, 8.818460, -33.178986, 6, eagles
5328, 19.089724, -20.528231, 0, stricken
5329, -14.885693, -64.547264, 6, distribute
5330, -7.663254, -63.558990, 6, projected
5331, 3.989923, -55.724060, 6, statistic
5332, 3.441763, -52.397369, 6, bea
5333, -5.841317, -52.175503, 6, andrews
5334, 19.312429, -54.301495, 6, tukwila
5335, -3.263275, -48.099163, 6, examiner
5336, -0.939707, -38.599789, 4, individually
5337, 27.208113, -48.365402, 6, handed
5338, -25.056137, -60.648804, 6, henderson
5339, 27.701389, -50.180115, 4, internet
5340, 13.638910, -37.931385, 6, singular
5341, 8.698261, -38.062145, 6, arsenault
5342, 29.132753, -50.560795, 0, inch
5343, 24.419191, -31.455894, 6, willamette
5344, 21.613182, -22.020996, 6, disciplining
5345, -17.293678, -59.770813, 6, wiggle
5346, 42.955925, -28.225475, 6, conscious
5347, 31.500603, -14.467421, 6, hoagland
5348, 18.800798, -33.857662, 6, missouri
5349, 3.561433, -52.223324, 6, kelleigh
5350, -17.397388, -62.406681, 6, duties
5351, -20.705498, -57.830074, 6, estimated
5352, -23.369396, -56.746647, 6, optimistic
5353, 3.894737, -61.313904, 6, bisexuals
5354, 23.617920, -34.476021, 6, cecil
5355, 8.244544, -38.130463, 6, emmett
5356, 25.610901, -33.330574, 6, campaigned
5357, 1.171790, -54.421841, 6, strike
5358, 28.685968, -41.761574, 6, minimum
5359, 8.652717, -28.008543, 6, marc
5360, 8.563902, -47.858696, 6, roche
5361, 5.284023, -31.399685, 6, diary
5362, 41.412292, 28.335016, 6, fluids
5363, 31.258055, -43.238182, 6, pulling
5364, 18.352304, -57.410625, 6, benedict
5365, 47.739048, 7.421272, 6, wheel
5366, -18.008350, -49.122478, 6, sexy
5367, 48.998512, -11.491970, 6, lyrics
5368, -17.162777, -59.357395, 6, stuck
5369, 35.599445, 11.159658, 6, wooden
5370, 32.344543, -44.155998, 6, venture
5371, 21.803762, -47.434032, 6, singers
5372, 19.375383, -46.600437, 6, reid
5373, 7.930542, -39.957836, 6, stock
5374, 40.530815, -33.759781, 6, mclean
5375, 38.974525, -41.724407, 6, amused
5376, -13.848042, -55.465118, 6, scores
5377, 15.129433, -25.744236, 6, applause
5378, 27.166292, -41.525272, 6, costumed
5379, 33.134899, -45.772079, 6, elegant
5380, 3.798567, -59.193386, 6, burlesque
5381, 36.952248, -35.126034, 6, extension
5382, 26.624475, -35.502495, 6, interviewer
5383, 29.052305, -42.370155, 6, aging
5384, 47.012875, 23.177668, 6, posts
5385, -10.784225, -46.083561, 6, debut
5386, -1.671527, -47.644535, 6, heal
5387, -2.384358, -63.264908, 6, femmes
5388, 12.812953, -51.359047, 6, unemployed
5389, 25.330524, -41.783356, 6, nail
5390, -8.826209, -55.927986, 6, pol
5391, 37.912712, -33.782013, 6, maser
5392, 24.650564, -54.262997, 6, suits
5393, 15.585657, -50.570011, 6, dirty
5394, -20.654528, -57.154659, 6, exciting
5395, -7.839720, -62.722805, 6, combining
5396, -4.475235, -64.035896, 6, performances
5397, 53.224998, 12.018399, 6, prima
5398, 51.315559, -2.005033, 6, eventual
5399, 50.965160, -15.018532, 6, provides
5400, 17.880014, -26.802326, 6, toler
5401, 21.722063, -54.651138, 4, carnival
5402, 23.720198, -43.897972, 6, entrance
5403, 45.583023, -8.570686, 6, arched
5404, 39.998905, -40.547386, 6, nondescript
5405, 22.946482, -52.334183, 6, neat
5406, 12.111559, -55.303753, 6, renamed
5407, -17.612017, -50.795105, 6, subculture
5408, -0.385547, -54.889782, 6, researched
5409, 32.393097, -37.224529, 6, individ
5410, 41.912739, -20.278017, 6, freed
5411, -3.761321, -53.802441, 6, dedicated
5412, 0.253430, -43.414288, 0, shu
5413, 19.861561, -55.493603, 6, ladies
5414, 42.289738, -25.351498, 4, plus
5415, 47.833389, -9.306710, 6, flaming
5416, 25.852343, -43.408146, 6, bust
5417, 5.071411, -57.909042, 6, damn
5418, -13.441207, -44.606319, 4, seekers
5419, 41.950878, -26.986305, 4, powder
5420, 14.399556, 49.694397, 6, stained
5421, -20.444834, -64.028625, 6, tear
5422, 4.570140, -58.292656, 12, pickup
5423, 38.739075, -37.817661, 6, forging
5424, 0.685827, -55.003323, 6, esther
5425, -5.659629, -57.140743, 6, stigma
5426, 2.433083, -62.356598, 6, personalities
5427, 47.729973, -11.146574, 6, delicately
5428, 46.586742, 23.621675, 6, concealed
5429, -12.891949, -44.242588, 6, patti
5430, 13.564170, -58.009651, 6, paris
5431, 37.786888, -37.992283, 6, argu
5432, -18.803143, -48.678905, 6, charna
5433, 4.553385, -59.956604, 6, occupants
5434, -1.316488, -60.106541, 6, trench
5435, -25.418156, -60.133083, 6, foe
5436, 4.811359, -53.965130, 6, investigators
5437, -2.910965, -48.278656, 6, obstacle
5438, 45.019749, -29.803921, 6, plunged
5439, 49.204956, -14.937677, 6, fuming
5440, 4.521588, -37.019135, 6, outsider
5441, 27.996128, -42.915348, 6, morrison
5442, -18.074381, -59.032104, 6, empire
5443, 1.799440, -45.366352, 6, parlor
5444, -24.137169, -57.719120, 6, stability
5445, 49.410492, -19.170755, 6, pinochle
5446, 26.176220, -40.976852, 6, shaggy
5447, -22.477779, -58.591255, 6, cruising
5448, 49.700890, -14.905838, 6, interior
5449, 41.289997, -29.660978, 6, arrange
5450, -18.820076, -60.263687, 6, fumed
5451, 28.836031, -47.450176, 6, smoking
5452, 32.362061, -34.947674, 6, supervision
5453, -3.328954, -65.261566, 6, branches
5454, -21.389057, -58.314156, 6, inclined
5455, -26.787642, -62.393326, 6, welcomed
5456, -22.780554, -62.895374, 0, liated
5457, -3.423511, -62.673809, 6, burglary
5458, 50.127048, -26.161024, 6, juvenile
5459, 14.494823, -50.155811, 6, curb
5460, -19.905508, -62.804585, 6, honked
5461, 10.655754, -47.591537, 6, representation
5462, -15.215069, -64.106850, 6, wel
5463, 48.697628, -13.304813, 6, formally
5464, -24.340174, -60.090385, 6, await
5465, 27.203819, -47.901489, 6, participation
5466, 5.942238, -55.087677, 6, bribe
5467, -7.734656, -61.564396, 6, failing
5468, 2.142448, -53.850071, 6, addict
5469, -4.898628, -64.288582, 6, pur
5470, -10.373410, -63.813229, 6, salaries
5471, 39.358887, -34.267082, 4, gable
5472, -3.257426, -39.053528, 6, disgusted
5473, 39.891052, -3.417534, 6, massive
5474, -9.864717, -47.066227, 4, epithets
5475, 8.016869, -60.596924, 6, rotten
5476, -4.963756, -60.535511, 6, faggot
5477, 17.192860, -28.085855, 6, asks
5478, -6.595653, -47.240147, 6, moments
5479, -13.448889, -49.894089, 6, suggestions
5480, 41.310055, -21.979496, 6, edwin
5481, -10.457952, -57.607178, 6, dryly
5482, 21.912395, -53.799713, 6, guise
5483, 44.265106, -22.947887, 6, investigations
5484, -9.841645, -53.502209, 6, lucrative
5485, 31.596447, -47.791962, 4, barred
5486, 28.662497, -37.993793, 6, disguise
5487, 20.585121, -51.606445, 6, midnight
5488, -20.232912, -61.130726, 6, intimidated
5489, 4.052081, -37.767193, 6, addresses
5490, 32.909309, -47.382244, 6, cite
5491, -19.101929, -63.354897, 6, eager
5492, -0.590429, -61.594456, 6, english
5493, 50.323898, -3.803820, 6, judith
5494, 51.244377, -0.709410, 6, hanna
5495, -6.287673, -59.109589, 6, repressed
5496, 26.703707, -40.163010, 6, sachs
5497, 5.168358, -54.808422, 6, attendance
5498, 59.544273, 8.870441, 6, compare
5499, 7.971112, -48.453053, 6, healed
5500, 23.783304, -49.705021, 6, impression
5501, 46.937614, 22.780844, 6, rub
5502, 51.424686, -10.804572, 6, ankles
5503, -10.708193, -61.993908, 6, waist
5504, 34.723186, -22.785263, 6, enrolled
5505, -10.565790, -48.734718, 6, realistic
5506, 7.582241, -47.977112, 6, functioning
5507, -20.220879, -55.895981, 6, fabulous
5508, 34.346046, -24.408958, 6, encompassed
5509, 6.358133, -53.595078, 6, tan
5510, -26.136522, -61.521690, 6, discreet
5511, -22.324209, -54.483051, 6, tragedy
5512, 47.202545, 25.904085, 6, emotion
5513, 21.124910, -52.452026, 6, hats
5514, 35.283096, -39.883556, 6, propriate
5515, 46.999523, -20.359838, 6, inap
5516, 22.269661, -53.731918, 6, interpretation
5517, 29.059916, -43.829147, 2, lange
5518, 50.467777, 7.997715, 6, starred
5519, 41.983162, -27.955790, 6, moscow
5520, 38.140224, -28.151197, 6, ingly
5521, 21.223703, -43.197655, 6, alien
5522, 9.163905, -51.990906, 6, desperately
5523, 54.082119, -4.812986, 6, separating
5524, -13.849430, -63.260361, 6, dual
5525, 29.766802, -18.659172, 4, confidence
5526, 22.892141, -44.752068, 6, bless
5527, 32.892765, -45.833466, 2, ant
5528, 8.938475, -64.571541, 6, distributing
5529, 33.893322, -34.759296, 6, midst
5530, -1.811006, -60.342941, 6, influential
5531, 53.149555, 8.798814, 6, via
5532, 1.707316, -43.106419, 6, appease
5533, 44.963730, -17.953894, 6, paramount
5534, 2.387067, -54.011799, 6, shoulder
5535, -19.183270, -56.289124, 6, tomorrow
5536, 35.321522, -36.485661, 6, films
5537, 9.908140, -37.660313, 6, investigative
5538, 44.588787, 14.086729, 6, utopian
5539, 42.068031, -23.667337, 6, electricity
5540, -9.517718, -63.257305, 6, pulpit
5541, 29.291517, -40.425629, 6, undesirable
5542, 37.686756, -42.386158, 6, corruption
5543, 19.892527, -18.219816, 6, bannick
5544, 15.159061, -51.009766, 6, heed
5545, -21.919113, -62.791824, 6, bounds
5546, 16.476612, -34.524593, 6, sits
5547, 35.130604, -36.204670, 6, factions
5548, 15.618743, -53.325619, 6, duwamish
5549, 33.932487, -40.497719, 6, traditionally
5550, -0.656976, -46.895760, 6, cigarette
5551, 7.962790, -61.908302, 6, closest
5552, 47.631958, -0.572615, 6, resulted
5553, -4.738948, -58.719860, 6, prefer
5554, -18.744999, -61.519634, 6, drs
5555, 15.456772, -21.712370, 6, advise
5556, 12.787223, -51.967636, 6, loudly
5557, 24.383305, -39.203579, 6, wrists
5558, -27.430225, -62.875618, 6, rambling
5559, -8.295042, -63.692337, 6, paranoid
5560, -23.843304, -58.701302, 6, pleasing
5561, -1.104635, -57.620422, 6, totally
5562, -23.327620, -62.492340, 6, insanity
5563, 29.556101, -48.885479, 6, abnormal
5564, 43.107594, -5.911602, 6, definitions
5565, -5.272903, -61.813324, 6, hint
5566, 39.102123, 5.243674, 6, courses
5567, 53.232681, -6.470729, 6, complaining
5568, 45.504856, -31.156574, 6, admission
5569, 50.001812, 9.215570, 6, unacceptable
5570, 51.013515, -9.272180, 6, prefrontal
5571, -12.459387, -61.670025, 6, harmless
5572, 43.300148, -21.373768, 6, infuriated
5573, 36.297485, -29.482674, 6, paroled
5574, 37.241985, -8.824104, 6, tech
5575, 7.900846, -43.102463, 4, bald
5576, -4.132221, -62.957066, 6, deliver
5577, -10.457011, -42.618992, 6, assisted
5578, 24.295359, -39.961750, 6, gown
5579, 32.688190, -44.334450, 6, hos
5580, 20.730318, -17.815054, 6, peterson
5581, 39.523247, 36.820702, 6, lence
5582, -14.789627, -47.450199, 6, robinson
5583, 2.012276, -61.298523, 4, instructions
5584, 50.241299, -9.900073, 6, coma
5585, 50.810974, -11.561159, 6, anesthetic
5586, 51.478172, -2.701274, 6, covers
5587, 3.282264, -64.715424, 6, selected
5588, 8.825006, -44.111084, 4, pronounced
5589, -25.646973, -62.377483, 6, mount
5590, 10.784495, -58.945892, 6, tubs
5591, -16.736143, -60.011024, 6, claims
5592, -2.325763, -58.404163, 6, talent
5593, -4.873024, -55.121639, 8, cooperative
5594, -20.664349, -63.530731, 6, forgotten
5595, 9.659319, -33.981659, 6, tap
5596, -8.237095, -65.411461, 4, scenario
5597, -14.609367, -62.971703, 6, tale
5598, 46.759346, -25.644264, 6, glamorous
5599, 2.493005, -65.143921, 6, experi
5600, 1.595781, -61.445522, 6, bushes
5601, 52.183537, -7.200913, 6, wild
5602, 21.697149, -47.597355, 6, frustrated
5603, -23.190140, -63.198536, 6, yeah
5604, 30.218807, -46.299866, 6, blew
5605, 31.834682, -49.588772, 6, frame
5606, 45.203159, -19.405094, 6, product
5607, 15.125961, -22.918772, 6, evolved
5608, 18.843586, -54.641148, 6, production
5609, -17.241888, -56.956757, 6, sketch
5610, 42.498672, -16.975426, 6, tip
5611, 54.937523, 2.018805, 6, socket
5612, 23.112719, -45.716064, 6, instrument
5613, 51.859188, -7.397349, 6, visual
5614, 6.280831, -36.106983, 4, evangelist
5615, 47.358253, -26.564352, 6, reservations
5616, 35.057079, -8.005848, 6, clips
5617, -6.646940, -59.293888, 6, popularity
5618, -0.689631, -61.592854, 6, underlying
5619, -8.463598, -58.491249, 6, implement
5620, -12.745825, -62.067245, 6, interestingly
5621, 4.636770, -41.142006, 6, lobot
5622, 53.298027, -12.631657, 6, loves
5623, 9.605365, -58.477863, 6, mansfield
5624, 27.557558, -41.398087, 6, filthy
5625, 6.172686, -57.124325, 6, tled
5626, 49.213177, -11.939903, 6, belt
5627, 50.326717, -11.229854, 6, eyebrows
5628, 36.577282, -43.621281, 6, glittering
5629, -7.456836, -64.048149, 6, makeup
5630, 28.763905, -44.685356, 6, yelled
5631, 10.382366, -57.717987, 6, strapped
5632, 11.001224, -53.084557, 6, obey
5633, 52.097740, -0.827272, 6, cup
5634, 1.271279, -57.059807, 6, guardian
5635, -19.490770, -54.649929, 6, judging
5636, 21.357779, -44.821049, 6, speculated
5637, 22.374300, -43.764435, 6, energetic
5638, 32.187637, -31.674511, 6, cats
5639, 4.230258, -57.731819, 6, collapsed
5640, 2.835950, -56.293301, 6, lighting
5641, 8.652411, -39.489147, 6, informant
5642, -3.320318, -37.069626, 6, nication
5643, 8.180150, -47.561890, 6, gen
5644, 7.003721, -48.624557, 6, revelation
5645, -11.005189, -67.504845, 6, attraction
5646, 26.578030, -42.926205, 6, requires
5647, 45.540970, -13.695802, 6, oppressive
5648, 1.531136, -60.410553, 6, structured
5649, 8.763889, -56.957275, 6, stumbled
5650, 27.496572, -28.320148, 6, trees
5651, 13.361352, -30.308884, 6, poetry
5652, 45.442711, -24.389252, 6, dynamic
5653, 39.707245, -28.099495, 6, inappropriate
5654, -18.097794, -62.035065, 6, counselor
5655, 6.919675, -57.265598, 6, housewife
5656, 16.591921, -52.618568, 4, tempered
5657, -15.299376, -62.833305, 6, sus
5658, 29.028564, -46.470158, 6, anywhere
5659, -25.367161, -61.288223, 6, gwen
5660, -20.258965, -56.955215, 6, fremont
5661, 3.226634, -58.011642, 6, cane
5662, 7.645014, -50.339508, 2, gra
5663, -8.885897, -50.458431, 6, aired
5664, -13.036631, -49.849991, 6, proposing
5665, 15.201338, -45.977097, 6, parliamentary
5666, 24.354464, -46.767921, 6, rejecting
5667, -3.384012, -39.360374, 6, relevance
5668, 27.815598, -19.305626, 6, swp
5669, 25.233437, -20.919962, 6, unwritten
5670, 15.036876, -57.193436, 6, reversed
5671, 13.755695, -42.386013, 6, fsp
5672, -6.305696, -52.747673, 6, hillside
5673, -6.992362, -63.571766, 6, wages
5674, 15.538852, -25.186304, 6, crit
5675, 4.013064, -42.462482, 6, redbook
5676, -3.520162, -54.620823, 6, ization
5677, 21.788605, -60.719269, 6, slope
5678, -9.175738, -61.881554, 6, mak
5679, -2.839157, -56.231133, 6, maleng
5680, 7.730243, -58.698906, 0, handcu
5681, -8.813019, -48.967869, 6, discretion
5682, -13.487656, -63.443974, 6, cowboy
5683, 38.136349, -37.759777, 6, protester
5684, -0.003916, -56.678123, 4, synanon
5685, -6.550552, -59.972343, 6, doubled
5686, 25.279854, -48.366062, 6, spotlight
5687, -17.316629, -57.539188, 0, emilio
5688, -16.486851, -63.113529, 4, promiscuity
5689, 36.008629, -35.150646, 6, lems
5690, -23.959177, -56.298145, 6, discrimina
5691, 4.437104, -64.981644, 6, pleas
5692, 1.287850, -34.688824, 6, representing
5693, -23.371662, -57.445766, 6, surfaced
5694, 42.722107, -16.293949, 6, weary
5695, -5.966635, -54.735718, 6, expo
5696, 44.666622, 3.849453, 6, arrangement
5697, 1.597172, -52.032497, 6, antiwar
5698, -21.017492, -60.471165, 16, boards
5699, 1.273712, -45.011532, 6, rachel
5700, 11.687583, -30.423162, 6, dasilva
5701, 0.912002, -45.213764, 6, wasted
5702, -27.120071, -59.520401, 6, prevalent
5703, 17.052290, -43.706219, 6, hurled
5704, 37.000950, -32.111328, 6, vari
5705, 8.891398, -51.617344, 6, lowing
5706, 0.295733, -54.932285, 6, permanent
5707, -11.617559, -52.315716, 6, daytime
5708, 28.735758, -17.596237, 6, sep
5709, 11.251182, -49.389156, 6, circulate
5710, -9.741376, -59.127003, 6, umbrella
5711, 13.245419, -41.618576, 6, ular
5712, 11.308436, -49.382690, 4, pocket
5713, 21.630608, -60.434113, 6, fifteenth
5714, 7.923688, -42.130714, 6, residence
5715, 9.166284, -48.072262, 6, purchased
5716, 13.383393, -44.442806, 6, noticing
5717, 54.334381, -1.699218, 6, shallow
5718, -8.114305, -59.562317, 6, combine
5719, 6.162377, -46.726524, 6, ist
5720, -12.302883, -48.611450, 6, unified
5721, 18.960583, -53.626286, 6, pains
5722, 49.340664, 7.030271, 6, conclusion
5723, 43.661671, -30.312958, 6, insight
5724, 17.087982, -24.367807, 6, album
5725, 48.087547, -1.162807, 6, volun
5726, 3.197326, -36.538742, 4, polish
5727, 1.638052, -66.694778, 10, religions
5728, 55.026882, -17.310846, 6, ideological
5729, 9.511968, -58.173096, 6, recruited
5730, 18.716337, -48.126225, 6, appointments
5731, 29.310133, -40.865150, 6, ser
5732, 5.194392, -37.141499, 6, tricky
5733, 48.163097, -4.372413, 0, master
5734, 4.240095, -56.813328, 6, unteer
5735, 22.871328, -48.489365, 6, convert
5736, 37.178570, -27.801476, 6, presbytery
5737, -22.396399, -54.576412, 6, gregation
5738, -20.624268, -60.882545, 6, fundamentalists
5739, 2.941278, -60.855412, 6, wayward
5740, -18.689394, -55.726368, 6, healer
5741, 41.712803, -15.299749, 6, troy
5742, 60.844109, -6.740894, 6, christianity
5743, 3.863079, -35.982914, 6, upcoming
5744, 46.938789, -5.879314, 6, philosophical
5745, 16.976103, -45.438553, 2, yellow
5746, -3.265105, -39.142136, 6, proud
5747, 4.506542, -64.881493, 6, cautiously
5748, 22.901493, -16.558498, 6, oppo
5749, 24.426958, -54.491768, 6, tations
5750, -12.373660, -48.081295, 6, divisions
5751, -10.533773, -61.627186, 6, strained
5752, 16.634159, -44.160957, 6, tonight
5753, -6.326791, -64.156792, 0, fashioned
5754, -2.017610, -37.682465, 6, spray
5755, -13.859816, -60.969551, 6, cooperation
5756, 8.527288, -59.747787, 6, toll
5757, 17.514956, -27.389280, 2, hitler
5758, 37.700481, -29.095196, 6, barely
5759, 49.753433, -6.355003, 6, marched
5760, -11.765044, -55.488899, 6, cheered
5761, 15.337151, -21.774092, 4, enemies
5762, 49.997726, 2.898362, 6, triangles
